dataset,policy_episode,policy_layers,policy_neurons,policy_loss,policy_probs,lr optimizer,search_space,state,max depth of child network,child_steps_episod,steps,reward,network_accuracy,moving_accuracy,total_reward,gradients_entropty_avg,gradients_entropty_std,trainable_variables,time_taken
fashion_mst,103,2,35,94.168,"['0.057', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.009, 0.85]",9,50,1225,0.91,91.33,91.34,90.27,707.97,151.9,2712266,478.62
fashion_mst,104,2,35,108.017,"['0.068', '0.050', '0.050', '0.072']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.08, 0.85]",9,50,1225,0.9,90.17,91.11,91.18,704.94,139.75,2712266,479.36
fashion_mst,105,2,35,113.777,"['0.059', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.007, 0.8]",9,50,1323,0.91,90.85,90.94,92.08,706.06,142.17,2712266,481.35
fashion_mst,106,2,35,83.905,"['0.057', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.07, 0.85]",9,50,1323,0.9,90.04,90.76,92.98,704.92,119.71,2712266,482.18
fashion_mst,107,2,35,153.285,"['0.069', '0.050', '0.050', '0.074']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.005, 0.9]",9,50,1323,0.86,86.38,89.88,93.85,717.62,198.38,2712266,482.98
fashion_mst,108,2,35,88.363,"['0.059', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.008, 0.8]",9,50,1470,0.87,87.12,88.23,94.72,717.25,184.28,2712266,485.66
fashion_mst,109,2,35,98.33,"['0.059', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.002, 0.9]",9,50,1470,0.87,87.01,87.99,95.59,717.85,182.98,2712266,486.61
fashion_mst,110,2,35,118.435,"['0.065', '0.050', '0.050', '0.068']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.08, 0.9]",9,50,1470,0.85,84.9,87.37,96.44,719.53,162.9,2712266,487.4
fashion_mst,111,2,35,98.062,"['0.064', '0.050', '0.050', '0.067']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.04, 0.75]",9,50,1617,0.87,86.76,86.99,97.31,719.15,225.43,2712266,490.12
fashion_mst,112,2,35,125.904,"['0.066', '0.050', '0.050', '0.069']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.007, 0.75]",9,50,833,0.88,87.84,87.96,98.18,717.64,207.2,2712266,504.5
fashion_mst,113,2,35,70.378,"['0.062', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.02, 0.85]",9,50,931,0.88,87.92,87.94,99.06,717.2,195.57,2712266,506.56
fashion_mst,114,2,35,60.375,"['0.057', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.02, 0.7]",9,50,931,0.88,87.71,87.9,99.94,716.53,188.25,2712266,507.32
fashion_mst,115,2,35,88.472,"['0.069', '0.050', '0.050', '0.076']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.8]",9,50,1323,0.9,90.22,90.28,100.84,703.91,125.41,2712266,513.03
fashion_mst,116,2,35,73.071,"['0.060', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.004, 0.8]",9,50,441,0.91,91.49,91.52,101.76,704.15,111.21,2712266,526.08
fashion_mst,117,2,35,93.727,"['0.070', '0.050', '0.050', '0.078']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.7]",9,50,441,0.91,91.22,91.46,102.67,702.98,99.4,2712266,526.89
fashion_mst,118,2,35,94.756,"['0.063', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.007, 0.7]",9,50,980,0.92,91.67,91.7,103.59,705.5,126.8,2712266,533.84
fashion_mst,119,2,35,98.956,"['0.071', '0.050', '0.050', '0.081']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.9]",9,50,980,0.9,90.21,91.4,104.49,701.17,95.72,2712266,534.66
fashion_mst,120,2,35,86.895,"['0.058', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.004, 0.85]",9,50,1225,0.91,91.1,91.1,105.4,703.7,113.58,2712266,538.51
fashion_mst,121,2,35,93.648,"['0.070', '0.050', '0.050', '0.078']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.7]",9,50,1225,0.91,90.84,91.05,106.31,699.92,87.85,2712266,539.3
fashion_mst,122,2,35,113.693,"['0.065', '0.050', '0.050', '0.068']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.04, 0.8]",9,50,1274,0.91,90.61,90.97,107.21,700.61,101.73,2712266,540.77
fashion_mst,123,2,35,97.497,"['0.064', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.02, 0.9]",9,50,1274,0.87,87.28,90.23,108.09,713.77,179.07,2712266,541.75
fashion_mst,124,2,35,158.627,"['0.067', '0.050', '0.050', '0.072']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.05, 0.85]",9,50,1323,0.9,90.33,90.38,108.99,701.22,99.61,2712266,543.04
fashion_mst,125,2,35,141.813,"['0.061', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.007, 0.95]",9,50,1862,0.91,91.05,91.09,109.9,705.68,129.47,2712266,550.53
fashion_mst,126,2,35,89.666,"['0.069', '0.050', '0.050', '0.076']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.8]",9,50,1862,0.87,87.06,90.28,110.77,718.25,206.52,2712266,551.34
fashion_mst,127,2,35,103.454,"['0.065', '0.050', '0.050', '0.069']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.001, 0.8]",9,50,980,0.91,91.24,91.26,111.68,702.69,100.91,2712266,564.31
fashion_mst,128,2,35,99.524,"['0.066', '0.050', '0.050', '0.071']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.02, 0.8]",9,50,980,0.91,91.22,91.25,112.6,701.86,98.71,2712266,565.18
fashion_mst,129,2,35,82.796,"['0.059', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.007, 0.7]",9,50,980,0.88,87.73,90.55,113.47,716.79,206.46,2712266,568.11
fashion_mst,130,2,35,89.523,"['0.069', '0.050', '0.050', '0.077']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,1029,0.9,90.16,90.57,114.38,702.21,110.16,2712266,569.54
fashion_mst,131,2,35,105.228,"['0.072', '0.050', '0.050', '0.084']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,1078,0.9,90.48,90.6,115.28,702.44,119.94,2712266,570.95
fashion_mst,132,2,35,101.245,"['0.058', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.01, 0.9]",9,50,1323,0.91,90.77,90.88,116.19,700.33,100.95,2712266,574.87
fashion_mst,133,2,35,74.152,"['0.060', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.08, 0.7]",9,50,1323,0.87,87.12,90.12,117.06,714.74,197.81,2712266,575.67
fashion_mst,134,2,35,100.079,"['0.058', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.09, 0.8]",9,50,1519,0.9,89.88,90.21,117.96,706.83,152.27,2712266,578.79
fashion_mst,135,2,35,55.637,"['0.058', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.001, 0.85]",9,50,980,0.91,91.14,91.15,118.87,707.35,144.44,2712266,595.81
fashion_mst,136,2,35,68.305,"['0.061', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.001, 0.85]",9,50,980,0.91,90.95,91.11,119.78,705.88,151.64,2712266,596.66
fashion_mst,137,2,35,97.255,"['0.070', '0.050', '0.050', '0.081']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,980,0.91,90.89,91.07,120.69,701.08,105.21,2712266,597.5
fashion_mst,138,2,35,144.322,"['0.068', '0.050', '0.050', '0.073']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.25, 0.04, 0.8]",9,50,1029,0.91,90.69,90.98,121.59,699.76,89.73,2712266,598.89
fashion_mst,139,2,35,105.039,"['0.072', '0.050', '0.050', '0.084']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,1078,0.91,90.6,90.92,122.5,699.0,78.24,2712266,600.29
fashion_mst,140,2,35,85.06,"['0.062', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.08, 0.95]",9,50,1078,0.83,83.06,89.35,123.33,726.44,258.15,2712266,601.15
fashion_mst,141,2,35,66.299,"['0.060', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.08, 0.9]",9,50,1176,0.85,84.62,86.96,124.18,724.96,249.39,2712266,603.33
fashion_mst,142,2,35,102.311,"['0.066', '0.050', '0.050', '0.071']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.03, 0.75]",9,50,392,0.91,91.36,91.39,125.09,704.91,123.65,2712266,617.77
fashion_mst,143,2,35,95.018,"['0.058', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.04, 0.75]",9,50,392,0.88,87.55,90.62,125.97,716.89,208.0,2712266,618.61
fashion_mst,144,2,35,71.695,"['0.055', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.02, 0.95]",9,50,441,0.86,86.09,89.23,126.83,719.11,203.44,2712266,620.04
fashion_mst,145,2,35,68.481,"['0.063', '0.050', '0.050', '0.067']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.25, 0.002, 0.75]",9,50,1666,0.92,91.52,91.54,127.74,702.83,109.08,2712266,635.84
fashion_mst,146,2,35,84.318,"['0.058', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.005, 0.8]",9,50,1666,0.87,87.37,90.71,128.62,718.81,198.93,2712266,636.67
fashion_mst,147,2,35,109.094,"['0.061', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.001, 0.7]",9,50,392,0.92,91.62,91.63,129.53,702.41,108.86,2712266,644.4
fashion_mst,148,2,35,106.786,"['0.057', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.2, 0.005, 0.95]",9,50,392,0.92,91.6,91.62,130.45,704.11,113.3,2712266,645.2
fashion_mst,149,2,35,87.94,"['0.068', '0.050', '0.050', '0.076']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.75]",9,50,392,0.87,87.32,90.76,131.32,711.07,160.46,2712266,645.95
fashion_mst,150,2,35,118.823,"['0.067', '0.050', '0.050', '0.073']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.07, 0.85]",9,50,441,0.91,90.63,90.83,132.23,700.17,89.91,2712266,647.36
fashion_mst,151,2,35,83.591,"['0.060', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.009, 0.9]",9,50,441,0.87,87.16,90.09,133.1,710.42,146.36,2712266,648.18
fashion_mst,152,2,35,109.875,"['0.063', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.008, 0.85]",9,50,588,0.88,87.56,88.59,133.98,713.67,175.39,2712266,651.65
fashion_mst,153,2,35,66.863,"['0.062', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.02, 0.8]",9,50,588,0.87,87.36,88.34,134.85,715.39,189.07,2712266,652.5
fashion_mst,154,2,35,118.132,"['0.061', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.007, 0.75]",9,50,1323,0.92,91.6,91.65,135.76,703.82,118.54,2712266,662.06
fashion_mst,155,2,35,91.697,"['0.069', '0.050', '0.050', '0.078']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1323,0.88,88.14,90.95,136.65,702.25,129.81,2712266,662.9
fashion_mst,156,2,35,131.744,"['0.062', '0.050', '0.050', '0.065']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.004, 0.95]",9,50,196,0.91,91.31,91.41,137.56,703.24,120.29,2712266,672.63
fashion_mst,157,2,35,96.88,"['0.070', '0.050', '0.050', '0.081']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,196,0.91,90.58,91.24,138.47,700.36,101.6,2712266,673.38
fashion_mst,158,2,35,101.821,"['0.063', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.007, 0.95]",9,50,294,0.91,90.81,91.09,139.37,701.98,103.71,2712266,675.4
fashion_mst,159,2,35,99.441,"['0.070', '0.050', '0.050', '0.082']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,294,0.89,88.79,90.63,140.26,700.83,121.34,2712266,676.27
fashion_mst,160,2,35,55.703,"['0.057', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.2, 0.09, 0.75]",9,50,441,0.9,90.33,90.45,141.16,701.55,103.18,2712266,679.11
fashion_mst,161,2,35,121.491,"['0.063', '0.050', '0.050', '0.067']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.004, 0.95]",9,50,441,0.87,87.2,89.8,142.04,711.89,159.67,2712266,679.94
fashion_mst,162,2,35,59.18,"['0.055', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.005, 0.85]",9,50,441,0.87,87.0,89.24,142.91,711.45,154.6,2712266,680.82
fashion_mst,163,2,35,80.599,"['0.056', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.05, 0.75]",9,50,441,0.87,86.76,88.75,143.77,709.71,138.74,2712266,681.68
fashion_mst,164,2,35,115.253,"['0.064', '0.050', '0.050', '0.069']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.005, 0.85]",9,50,490,0.87,86.76,88.03,144.64,709.84,138.91,2712266,683.14
fashion_mst,165,2,35,144.181,"['0.067', '0.050', '0.050', '0.074']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.2, 0.03, 0.8]",9,50,1127,0.91,91.16,91.33,145.55,703.32,124.74,2712266,691.28
fashion_mst,166,2,35,104.495,"['0.071', '0.050', '0.050', '0.085']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,1127,0.9,90.29,91.12,146.46,701.05,113.69,2712266,692.08
fashion_mst,167,2,35,107.055,"['0.071', '0.050', '0.050', '0.086']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1127,0.87,87.42,90.38,147.33,700.77,174.48,2712266,692.92
fashion_mst,168,2,35,112.738,"['0.064', '0.050', '0.050', '0.069']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.007, 0.9]",9,50,196,0.91,91.36,91.38,148.24,703.42,120.49,2712266,705.24
fashion_mst,169,2,35,110.161,"['0.064', '0.050', '0.050', '0.069']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.04, 0.85]",9,50,196,0.91,91.06,91.31,149.15,701.43,112.31,2712266,706.31
fashion_mst,170,2,35,100.509,"['0.070', '0.050', '0.050', '0.083']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.7]",9,50,196,0.91,90.91,91.23,150.06,698.86,87.53,2712266,707.05
fashion_mst,171,2,35,106.932,"['0.071', '0.050', '0.050', '0.086']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,245,0.88,87.84,90.5,150.94,713.78,219.65,2712266,708.42
fashion_mst,172,2,35,143.301,"['0.066', '0.050', '0.050', '0.073']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.09, 0.85]",9,50,294,0.9,89.87,90.3,151.84,702.72,114.9,2712266,709.77
fashion_mst,173,2,35,104.276,"['0.071', '0.050', '0.050', '0.085']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,343,0.89,89.19,90.05,152.73,704.19,130.67,2712266,711.58
fashion_mst,174,2,35,82.363,"['0.062', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.06, 0.9]",9,50,392,0.9,89.73,89.97,153.63,703.61,130.75,2712266,713.03
fashion_mst,175,2,35,86.978,"['0.057', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.05, 0.85]",9,50,490,0.89,89.46,89.93,154.52,702.81,126.21,2712266,715.07
fashion_mst,176,2,35,111.811,"['0.065', '0.050', '0.050', '0.072']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.003, 0.85]",9,50,490,0.86,86.07,89.15,155.39,711.16,168.64,2712266,715.92
fashion_mst,177,2,35,104.123,"['0.070', '0.050', '0.050', '0.085']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,539,0.89,89.05,89.32,156.28,704.89,150.76,2712266,717.3
fashion_mst,178,2,35,107.935,"['0.071', '0.050', '0.050', '0.087']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.7]",9,50,1127,0.91,90.96,90.98,157.19,700.99,101.24,2712266,725.0
fashion_mst,179,2,35,87.011,"['0.062', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.002, 0.75]",9,50,1764,0.91,91.4,91.4,158.1,701.46,94.14,2712266,733.69
fashion_mst,180,2,35,67.789,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.06, 0.8]",9,50,1764,0.91,91.27,91.37,159.01,702.65,94.55,2712266,734.49
fashion_mst,181,2,35,86.51,"['0.060', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.003, 0.8]",9,50,1764,0.87,87.24,90.55,159.88,713.36,160.19,2712266,735.33
fashion_mst,182,2,35,115.312,"['0.065', '0.050', '0.050', '0.071']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.001, 0.75]",9,50,588,0.91,91.4,91.46,160.8,702.31,94.03,2712266,744.7
fashion_mst,183,2,35,103.889,"['0.070', '0.050', '0.050', '0.086']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,588,0.91,90.92,91.36,161.71,701.56,102.03,2712266,745.45
fashion_mst,184,2,35,65.606,"['0.059', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.006, 0.7]",9,50,686,0.91,91.1,91.22,162.62,701.25,96.24,2712266,747.47
fashion_mst,185,2,35,127.553,"['0.065', '0.050', '0.050', '0.073']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.008, 0.85]",9,50,686,0.87,87.48,90.47,163.49,712.02,169.64,2712266,748.3
fashion_mst,186,2,35,121.127,"['0.063', '0.050', '0.050', '0.068']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.003, 0.8]",9,50,735,0.87,87.38,89.38,164.37,712.2,170.85,2712266,749.61
fashion_mst,187,2,35,72.83,"['0.057', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.06, 0.95]",9,50,784,0.88,88.14,89.16,165.25,711.29,201.92,2712266,751.07
fashion_mst,188,2,35,50.632,"['0.059', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.09, 0.85]",9,50,1029,0.89,89.09,89.47,166.14,704.99,154.5,2712266,754.8
fashion_mst,189,2,35,98.586,"['0.069', '0.050', '0.050', '0.083']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1029,0.89,89.02,89.38,167.03,699.59,91.44,2712266,755.6
fashion_mst,190,2,35,89.297,"['0.062', '0.050', '0.050', '0.067']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.09, 0.9]",9,50,1029,0.84,83.6,88.23,167.87,721.93,257.51,2712266,756.46
fashion_mst,191,2,35,91.638,"['0.061', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.001, 0.75]",9,50,1372,0.9,90.19,90.23,168.77,704.4,118.92,2712266,783.93
fashion_mst,192,2,35,99.661,"['0.069', '0.050', '0.050', '0.085']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.75]",9,50,1874,0.91,90.7,90.77,169.67,706.05,128.69,2712266,790.95
fashion_mst,193,2,35,107.411,"['0.070', '0.050', '0.050', '0.088']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.7]",9,50,1874,0.9,90.43,90.7,170.58,702.67,106.69,2712266,791.39
fashion_mst,194,2,35,87.586,"['0.059', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.04, 0.75]",9,50,539,0.91,90.96,91.13,171.49,701.49,110.57,2712266,798.61
fashion_mst,195,2,35,95.717,"['0.069', '0.050', '0.050', '0.083']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.9]",9,50,539,0.9,90.32,90.97,172.39,699.88,98.58,2712266,799.48
fashion_mst,196,2,35,107.462,"['0.059', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.06, 0.95]",9,50,539,0.89,88.89,90.55,173.28,697.99,112.15,2712266,800.4
fashion_mst,197,2,35,103.328,"['0.060', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.001, 0.8]",9,50,392,0.91,91.02,91.03,174.19,699.1,73.86,2712266,821.67
fashion_mst,198,2,35,79.121,"['0.058', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.005, 0.9]",9,50,392,0.91,90.97,91.02,175.1,698.76,68.74,2712266,822.5
fashion_mst,199,2,35,117.367,"['0.058', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.004, 0.85]",9,50,392,0.87,86.81,90.18,175.97,710.3,157.65,2712266,823.49
fashion_mst,200,2,35,81.812,"['0.065', '0.050', '0.050', '0.075']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.8]",9,50,588,0.9,90.23,90.5,176.87,701.11,93.73,2712266,826.64
fashion_mst,201,2,35,90.437,"['0.061', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.004, 0.95]",9,50,1225,0.91,91.0,91.22,177.78,701.48,106.57,2712266,835.29
fashion_mst,202,2,35,36.764,"['0.053', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.001, 0.85]",9,50,1519,0.91,91.15,91.26,178.69,701.31,94.17,2712266,839.47
fashion_mst,203,2,35,110.616,"['0.062', '0.050', '0.050', '0.068']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.005, 0.8]",9,50,686,0.92,91.62,91.64,179.61,699.68,80.63,2712266,853.17
fashion_mst,204,2,35,101.856,"['0.069', '0.050', '0.050', '0.087']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.85]",9,50,686,0.91,91.0,91.51,180.52,700.64,74.18,2712266,853.9
fashion_mst,205,2,35,97.358,"['0.061', '0.050', '0.050', '0.067']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.08, 0.75]",9,50,735,0.9,90.5,91.27,181.42,698.66,88.74,2712266,855.31
fashion_mst,206,2,35,84.369,"['0.062', '0.050', '0.050', '0.067']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.001, 0.85]",9,50,1421,0.91,91.36,91.4,182.34,698.99,70.09,2712266,864.35
fashion_mst,207,2,35,78.39,"['0.058', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.003, 0.7]",9,50,1617,0.91,91.33,91.39,183.25,700.3,79.89,2712266,867.56
fashion_mst,208,2,35,118.763,"['0.064', '0.050', '0.050', '0.073']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.007, 0.75]",9,50,1666,0.91,91.34,91.39,184.16,699.2,81.95,2712266,868.97
fashion_mst,209,2,35,52.897,"['0.056', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.03, 0.7]",9,50,1666,0.87,87.21,90.56,185.04,713.53,199.23,2712266,869.75
fashion_mst,210,2,35,101.217,"['0.059', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.06, 0.9]",9,50,1715,0.9,90.08,90.4,185.94,707.24,151.13,2712266,871.09
fashion_mst,211,2,35,119.35,"['0.062', '0.050', '0.050', '0.069']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.07, 0.95]",9,50,1715,0.84,83.63,89.05,186.77,730.47,336.11,2712266,873.18
fashion_mst,212,2,35,101.691,"['0.069', '0.050', '0.050', '0.087']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.85]",9,50,392,0.91,90.56,90.57,187.68,700.55,88.93,2712266,880.24
